Year|Country|Farmer|Characteristics|Predicted Score|True Score|Model Error|URL|latitude|longitude
2014|El Salvador|Jose Armando Portillo Peraza|savory, sugar cane, peach, melon, black bread, raisin, stone fruit, citric, bright complex, lively, Body silky, smooth, creamy round, |86.4800033569336|85.97|0.5100033569335949|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/2/|13.794185|-88.89653
2014|Colombia|Omar Henry Cuaji Guevara|chocolate, fruit, cardamom, lemon lime, plum jam, cedar, citrus, lime, malic, transparent, clean, refreshing, grapefruit toffee Body soft, sugary, and delicate, |86.5999984741211|85.97|0.6299984741210949|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2015|El Salvador|Carmen Duch Martinez|Citrus, floral, spice, milk chocolate, caramel, almond, honey, strawberry, maple syrup, coriander seed, rose, malt, orange, red currant, mango, peach, dark chocolate, lime, mango, vanilla bean,winey, touch of spice, red grape, apple, Crisp, mango, citrus, citric, malic, clear, bright, structured, complex, pear, tartaric, refined, Silky, creamy, big, smooth, round, |87.08999633789062|85.97|1.119996337890626|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2015/page/3/|13.794185|-88.89653
2013|Honduras|Salvador Anibal Tenorio Mata|chocolate, sweet cherry, cardamom, almond, apricot, peach, caramel, raisin, red apple, orangelike, juicy, creamy, mint finish, well balanced, |86.47000122070312|85.97|0.5000012207031261|https://cupofexcellence.org/directory/wpbdp_category/honduras-2013/page/2/|15.199998999999998|-86.241905
2015|Guatemala|Aimee Lucia Perez Rios|Candy, vanilla, cholocate, Malic, fruit, lively, Round body, creamy, |85.7699966430664|85.97|0.2000033569335926|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2015/page/2/|15.783470999999999|-90.23075899999999
2013|Rwanda|NKURIKIYUMUKIZA Laurent|orange, chocolate, dried fruits, lime, vanilla lemon zest,,caramel, syrupy, coca cola, brown sugar, snappy, sparkling, crisp, clarity, bright, rounded, milky body, soft, creamy, lactic, lime finish, |86.76000213623047|85.97|0.7900021362304699|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2013/page/2/|-1.940278|29.873888
2015|Burundi|Mathieu Bizimana|Floral, apple, caramel, plum, lime, chocolate, cherry, raspberry, Malic, subtle, Transparent, balanced, lush, |86.68000030517578|85.96|0.7200003051757875|https://cupofexcellence.org/directory/wpbdp_category/burundi-2015/page/2/|-3.3730559999999996|29.918885999999997
2012|Mexico|Jose Daniel Cobilt Castro|sugar cane, caramel, chocolate, raspberry cordial, caramel, blackberry, almonds, milk chocolate, citric, lively, smooth, sweet, wellbalanced, wellarticulated, nice heft strength sweet aftertaste, creamy, |86.02999877929688|85.95|0.07999877929687216|https://cupofexcellence.org/directory/wpbdp_category/mexico-2012/|23.634501|-102.552784
2010|El Salvador|Jose Armando Portillo Peraza|chocolate, sweet, cinnamon, spicy, lemon, maple syrup, stone fruits, bakers chocolate, berry, zingy, juicy, refined acidity, butter, creamy body, elegant, rounded, |86.0999984741211|85.95|0.1499984741210909|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2010/page/2/|13.794185|-88.89653
2008|Brazil|Plinio Cyrino Nogueira Filho|AromaFlavor caramel , chocolate , dark choc , fruit , pineapple , lemon , tangerine  Mouthfeel creamy , syrupy , bright , with spine , lively  consistent all the way through, |86.45999908447266|85.95|0.5099990844726534|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2008/page/2/|-14.235004|-51.92528
2013|Costa Rica|Richard Navarro Valverde|mild fruit cherry, dark chocolate, troicpal fruits, vanilla, caramel, lime, effervescent, sparkle, zest, , consistent, sweetBody creamy body, rich mouthfeel, |87.04000091552734|85.94|1.100000915527346|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2013/page/2/|9.748917|-83.753428
2014|Burundi|Sogestal Kirimiro|honey nuts, chocoalte brown sugar caramel cherry vanilla, floral, green apples, , malice, citric, citric round buttery body, complex, |86.79000091552734|85.94|0.850000915527346|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2014|Burundi|WEBCOR|cherry honey almond green apples, raspberry, grape, caramel, black berries, honey, tricale, tartaric, sweet, syrupy silky body, juicy, round, tealike finish, candy sweet, |87.2300033569336|85.94|1.290003356933596|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2015|Burundi|André Ntahompagaze|Apple, cherry, orange, chocolate, jasmine, sugar cane, Lively, malic, zingy, Creamy, round body, soft, consistent, |86.44000244140625|85.93|0.5100024414062432|https://cupofexcellence.org/directory/wpbdp_category/burundi-2015/page/3/|-3.3730559999999996|29.918885999999997
2015|Burundi|Pierre Hararawe|Brown sugar, maple syrup, butterscotch, vanilla, plum, cinnamon, Lime, citric, Long lasting, good structure, syrupy, |85.58000183105469|85.93|0.3499981689453193|https://cupofexcellence.org/directory/wpbdp_category/burundi-2015/page/2/|-3.3730559999999996|29.918885999999997
2005|Colombia|Jesus Antonio Apache|aromatic, lasting, complex, brittle dark chocolate, crunchy bar, honey, mouthful, structure, solid from beginning, |87.3499984741211|85.93|1.419998474121087|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2005/|4.570868|-74.297333
2012|Costa Rica|Compañia SALACA Limitada|AROMA citrus cocoa cinnamon lime vanilla,FLAVOR vanilla melon gooseberry almond apricot key lime cocoa butter, green apple gooseberry citric, buttery mouthfeel, |85.69000244140625|85.93|0.2399975585937568|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2012/page/3/|9.748917|-83.753428
2013|Brazil|Mario Pornaro|AROMA cocoa, caramel, honey, sugar cane, almond, marzipan, floral, raisin, spicy, pepper FLAVOR brown sugar, caramel, apricot, peach, vanilla, refined, tartaric, grape, balanced, good body, super creamy, pleasant smokiness, |87.06999969482422|85.93|1.139999694824212|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2013/page/2/|-14.235004|-51.92528
2014|Nicaragua|Octavio José Peralta Paguaga|vanilla, dark chocolate mandarin spice, chocbanana, grape candy, blackberry, crisp, clean, malic, tartaric apple, grape, lingering aftertaste, long sweet finish, creamy mouth feel, dense, sweet, |88.26000213623047|85.93|2.330002136230462|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2014/page/2/|12.865416|-85.207229
2009|Honduras|Jorge Alberto Vallecillo Yanez|pineapple, walnut aroma, peach fragrance, caramel, black currant, juicy, pink grapefruit, grape, orange, crisp, intense, sparkly, creamy, smooth, short but rounded nicely, |86.79000091552734|85.93|0.8600009155273369|https://cupofexcellence.org/directory/wpbdp_category/honduras-2009/page/3/|15.199998999999998|-86.241905
2015|Guatemala|Alfonso Augusto Anzueto de León|Floral, fruit, candy, wine, Citric, tartaric, Harmonious, full body, |87.13999938964844|85.93|1.209999389648431|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2015/page/2/|15.783470999999999|-90.23075899999999
2010|Rwanda|Nsabimana Martin|floral, lavender, cherries, berry, cassis, complex fruits, banana, cucumber, cashew, sweet nut, white grape, pineapple like, mandarin like, bright, sweet and bright, refined, Noteworthy long finish, sweetness, buttery body, |88.91000366210938|85.93|2.9800036621093686|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2010/page/2/|-1.940278|29.873888
2010|Guatemala|Entre Caminos, S. A.|honey, citrus, currant, vanilla, hibiscus, citric, apple, grape, sweet, clean, creamy, round, |86.76000213623047|85.93|0.8300021362304619|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2010/page/2/|15.783470999999999|-90.23075899999999
2015|Colombia|Edgar Yony Melo Gomez|Graham crackers, black tea, dark cherries, black grapes, dried figs, apricot, palmyra, Complex, crisp, elegant, Good balance, delicate, multidimensional, |87.22000122070312|85.93|1.2900012207031182|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2015/page/3/|4.570868|-74.297333
2009|Brazil|Claudio Junqueira Ferraz De Almeida|floral, citric, sweet fruits, cherry blossom, well composed, grapefruit, dry cherry liquor, rose water, red fruits, black tea, crisp, malic, delicate, creamy, thick mouthfeel, |86.33999633789062|85.92|0.4199963378906233|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2009/page/2/|-14.235004|-51.92528
2014|Honduras|Jose Esteban Madrid Millanueva|cherry, mango, honey, pear, nectarine, cantaloupe, papaya, peach, delicate, tartaric, citric, multiple, good balance, |87.37999725341797|85.92|1.4599972534179666|https://cupofexcellence.org/directory/wpbdp_category/honduras-2014/page/2/|15.199998999999998|-86.241905
2012|Guatemala|Anzueto De Leon, Alfonso Augusto|AROMA FLAVOR Peach, Chocolate, Cedar, Brown sugar, Nutty, Floral, Lemon, Apricot, Fruit, Orange, Grape, Honey, Jasmine, Cinnamon, Sweet, Vanilla, Sweet, Vanilla, Caramel, Tangerine, Melon, Brownsugar, Fragrant, Soft, Complex, Citric, Lively, Bright, Clean, Round, Creamy, Silky, Syrupy Delicate, Integrated, Harmonious, |87.16000366210938|85.91|1.2500036621093784|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2012/page/2/|15.783470999999999|-90.23075899999999
2015|El Salvador|Juan Jose Ernesto Menendez Arguello|Dried plums, natural honey, fruity, cherry, dark berry, black currant, winey, tropical fruit, vanilla, peach, citrus, lemon, mango, banana, vanilla, red wine, green apple, bitter chocolate, blueberry dark chocolate, caramel, papaya blacked, raisins, spice, cedar, rum, Citrus, bright, citric, refined, berry, complex, crisp, complex, intense, structured, Creamy, silky, smooth, buttery, sweet, round, velvety, rich body, |86.7300033569336|85.91|0.8200033569335972|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2015/page/3/|13.794185|-88.89653
2014|Burundi|Munyinya Coffee|floral tea honey tea rose, honey, cranberry, stone fruit, citric, juicy complex lively, elegant, sherbet, |86.8499984741211|85.91|0.9399984741210972|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2009|Honduras|Saúl Melara Santos|grape, melon, green apple, sweet spice, raisin, black fruit, spicy, nuts, orange, green apple tartness, tartaric, mild but complex, syrupy, sweet, long aftertaste, silky, |87.08999633789062|85.91|1.1799963378906284|https://cupofexcellence.org/directory/wpbdp_category/honduras-2009/page/3/|15.199998999999998|-86.241905
2012|El Salvador|Carmen Elena Calderon Sol De Escalon|fruit, tropical, sugar cane, citrus, mango, caramel apple, berry, fig, citric, fruity  malic, syrupy aged rum, nice body, lingering sweetness, |86.79000091552734|85.91|0.8800009155273472|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2012/page/2/|13.794185|-88.89653
2012|Nicaragua|Olga Marina González Cuadra|AROMA walnut, marzipan, spicy, cinnamon, rose, caramel,FLAVOR Fuji apple, orange, concord grape, black tea, brown sugar, tartaric, well balanced, heavy body, consistent, |87.23999786376953|85.91|1.3299978637695349|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2012/page/2/|12.865416|-85.207229
2010|El Salvador|Majo, Gloria and Luis Rodriguez|sweet brown sugar aroma, dark chocolate hibiscus, caramel, cinnamon, lemon peel, plum, jam like sweetness, complex, bright, citrus, dense, juicy, sweet body, red wine, balanced, |86.87000274658203|85.91|0.9600027465820348|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2010/page/2/|13.794185|-88.89653
2014|Brazil|Marvan Rabelo de Rezende|stonefruit, sweet pepper, chocolate, vanilla, malt, toffee, pastry, chocolate cinnamon, vanilla, panella, orange, tea, bergamot, tangy, floral, juicy finish, barrel aged Bourbn, |85.94999694824219|85.91|0.03999694824219091|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2014/page/2/|-14.235004|-51.92528
2012|El Salvador|Juan Carlos Rodriguez Garcia|sugar cane, orange floral, pastry, sweetsavory, pointed, lively, citric, silky mouthfeel, juicy aftertaste, smooth, |86.25|85.91|0.3400000000000034|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2012/page/2/|13.794185|-88.89653
2009|Brazil|Mariana De Carvalho Junqueira|floral, spicy almond, fruity, chocolate, tobacco, warm cookies, caramel, raisin, pear, black cherries, tropical fruit, guava, very clean delicate, fresh, soft citric, refreshing red grape, very balanced, smooth, buttery, little malty cane sugar, cream, consistent, |86.87999725341797|85.9|0.9799972534179632|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2009/page/2/|-14.235004|-51.92528
2008|Rwanda|Hakizimana Andre|Aroma floral , peach , milk chocolate , white chocolate , dark , cherry , raspberry  Flavor dark fruit , black cherry , black currants , blueberry , clove , butter , maple  Mouthfeel  delicate , silky , rounded , soft , lovely , subtle , |87.27999877929688|85.9|1.379998779296869|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2008/page/2/|-1.940278|29.873888
2008|Rwanda|Hategika Francois|Aromatics floral on the break , heavy fruity pungent aroma , dark chocolate , grapes , orange , toasted walnut  Flavor dark fruits , lemon , cherry , bell pepper , almond , green grape  Mouthfeel super heavy body , syrupy , buttery , silky  , complex , |86.25|85.9|0.3499999999999943|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2008/page/2/|-1.940278|29.873888
2009|Honduras|Isidro Bejarano|dark berry, malty, red fruit, red currant, sweet plum, caramel, winey, soft citrus, delicate, long aftertaste, creamy mouthfeel, lemony citrus as cool, |85.36000061035156|85.89|0.5299993896484381|https://cupofexcellence.org/directory/wpbdp_category/honduras-2009/page/3/|15.199998999999998|-86.241905
2011|Guatemala|Rosales Vasquez, Mauricio|grape, jasmine, rose, watermelon, strawberry, milk, tea rose, dry cherry, sweet, peachlike, apricot, floralfruity, hibiscus, creamy, |87.61000061035156|85.89|1.720000610351562|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2011/page/2/|15.783470999999999|-90.23075899999999
2008|Brazil|José Clovis Carneiro Ribeiro|AromaFlavor milk chocolate , citrus , white peach , molasses , milky , caramel , butter , yellow fruit  Mouthfeel smooth , round , creamy , soft , balanced , citric , lively , sweet lime , |85.80999755859375|85.88|0.07000244140624545|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2008/page/2/|-14.235004|-51.92528
2014|Mexico|Enrique Eduardo Lopez Aguilar|lavender, peach, caramel, brown sugar, hazelnuts, almonds, cocoa butter vanilla, malic, delicate, good mouthfeel, long sweetness, creamy, caramel, |86.62999725341797|85.88|0.7499972534179733|https://cupofexcellence.org/directory/wpbdp_category/mexico-2014/page/2/|23.634501|-102.552784
2012|Nicaragua|Luis Emilio Valladarez|AROMA malt, honey, floral, grapefruit, mango, marshmallow,FLAVOR Nutella, dark chocolate, sweet tobacco, cocoa, baked apple, panela, lemon, light, citric, very clean, full body, |86.16999816894531|85.88|0.28999816894531705|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2012/page/3/|12.865416|-85.207229
2015|Nicaragua|Luis Emilio Valladarez|Lemon peel, red apple, stone fruit, black tea, cherry caramel, floral, dried fruits, dates, Citrus, mandarin, green apple, juicy, cedar, |86.08999633789062|85.88|0.20999633789062955|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2015/page/3/|12.865416|-85.207229
2014|El Salvador|Jaime Ernesto Riera Menendez|bergamot, blood orange, apricot, cinnamon, peach, red wine, crisp, complex, Body round, sweet, smooth, big, creamy, |86.9000015258789|85.88|1.0200015258789108|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/3/|13.794185|-88.89653
2014|El Salvador|Juan Jose Ernesto Menendez Arguello|blackberry, floral, lemonlime, strawberry, chocolate fudge, sugar cane, caramel, floral, milk chocolate, phosphoric, mineral, subtle but elegant, long sweet finish, refinedBody buttery, creamy, |86.81999969482422|85.88|0.9399996948242232|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/2/|13.794185|-88.89653
2015|Mexico|Cafetalera Guadalupe Zaju S. A. de C.V.|Spices, marzipan, raisins, orange, mandarin, dark chocolate, hazelnuts, lime, spices, caramel, rounded sweetness, Lime, sparkling champagne, citric, well structured, Mouthfeel creamy, layered, soft, coco finish, |86.88999938964844|85.88|1.009999389648442|https://cupofexcellence.org/directory/wpbdp_category/mexico-2015/page/2/|23.634501|-102.552784
2012|Burundi|MPFUBUSA Déo-Bède|fruit tea infusion, raisin, bergamot, baking spices, grape, orange, dark fruits, plum, wellrounded, bright cranberry finish, |87.30999755859375|85.88|1.4299975585937543|https://cupofexcellence.org/directory/wpbdp_category/burundi-2012/page/2/|-3.3730559999999996|29.918885999999997
2015|Honduras|Dimas Antonio Claros Cardona|Grape, green apple, kiwi, plum, blackberry, sweet toast, cranberry, Malic, bright, complex, Creamy mouthfeel, |87.08000183105469|85.88|1.200001831054692|https://cupofexcellence.org/directory/wpbdp_category/honduras-2015/page/4/|15.199998999999998|-86.241905
2011|Nicaragua|Rene Martin Paguaga Buitrago|orange, hazelnuts, red fruits, floral, sweet, honey, mango, stone fruits, buttery dry white wine, melon, vanilla, complex, grapefruit, cherry mandarin, lasting finish, complexity throughout, juicy, balanced, |88.0199966430664|85.87|2.1499966430664017|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2011/page/2/|12.865416|-85.207229
2015|Brazil|Maria José V. Rezende Bernardes|Apricot, jasmine, dark chocolate, papaya, cranberry, orange, vanilla, nuts, Citric, Smooth, round, dense, |86.19000244140625|85.87|0.32000244140624545|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2015-dec/page/3/|-14.235004|-51.92528
2014|Costa Rica|Alejandro Solis Blanco|caramel, chocolate, berry, honey, sweet dark caramel, chocolate, lemon, vanilla, brown sugar, malic, citric, tart, winey, apple, mango, juicy, spicy, orange, milk chocolate, sweet, syrupy, |86.87999725341797|85.87|1.0099972534179642|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2014/page/3/|9.748917|-83.753428
2013|Burundi|SOGESTAL KIRIMIRO|cherry, peach, cocoa, savory, mandarin, vanilla, honey, citric lemonlime, tartaric, malic, apple aftertaste, rich, bright, medium heavy, sweet, |86.93000030517578|85.87|1.0600003051757767|https://cupofexcellence.org/directory/wpbdp_category/burundi-2013/page/2/|-3.3730559999999996|29.918885999999997
2013|Brazil|Marcio Bicciatto|AROMA floral, jasmine, mango, plum FLAVOR caramel, white tea, honey, pineapple, grape, malt, smoky, elegant, citric, silky body, round mouthfeel, well balanced, |87.7699966430664|85.87|1.8999966430664017|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2013/page/2/|-14.235004|-51.92528
2015|Rwanda|Chantal Mukangendo|Vanilla, milk chocolate, lemon, apricot, cinnamon, orange, honey, caramel, Muscatine grape, Malic, bright, Syrupy, smooth, sweet, round, solid, |86.76000213623047|85.87|0.8900021362304642|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2015/page/3/|-1.940278|29.873888
2010|Guatemala|Operadora Santa Clara, S. A.|honey, jasmine, citrus, chocolate, fruity, bright, crisp, citric, apple, winey, round, smooth, creamy, long sweet finish, clean, |86.77999877929688|85.86|0.9199987792968756|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2010/page/2/|15.783470999999999|-90.23075899999999
2013|Costa Rica|La Pira de Dota S.A|honey, peach, mango, caramel, juicy, apple, forward, complex, Body sweet, long finish, rolling, juicy, smooth, |87.45999908447266|85.86|1.5999990844726568|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2013/page/2/|9.748917|-83.753428
2008|Rwanda|Nkurunziza Eugene|Aroma caramel , floral , butter , spice , orange blossom , vanilla , cherry  Flavor chocolate , sweet citric , green apple , lime , Darjeeling tea , honey   Mouthfeel creamy , mouth coating , smooth , delicate , malic , |86.69000244140625|85.86|0.8300024414062506|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2008/page/2/|-1.940278|29.873888
2013|Costa Rica|Ricardo Perez Barrantes|peach lime ,custard,vanilla, molasses, rose hips, caramel, melon acidity, transparent, Body round, silky, rich, |87.1500015258789|85.86|1.2900015258789068|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2013/page/2/|9.748917|-83.753428
2013|Guatemala|Operadora Santa Clara, S. A.|floral, caramel, vanilla, grape fruit, honey, citric, grapes, malic, soft, lively, bright, round, smooth, long lasting, refined and delicate, clean, juicy caramel, |87.22000122070312|85.86|1.3600012207031256|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2013/page/2/|15.783470999999999|-90.23075899999999
2011|El Salvador|Inversiones Santonano, S.A. De C.V.|stewed apples, dark fruit, honey, caramel, burnt sugar, crisp, malic, green apple, silky, refreshing finish, |86.5|85.86|0.6400000000000006|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/page/4/|13.794185|-88.89653
2011|Guatemala|Corpor. San Bernardo Del Cerrito, S. A.|berries, chocolate, winey, cinnamon, tropical juice, complex, rich, ripe, consistent, jammy, |87.18000030517578|85.86|1.3200003051757818|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2011/page/2/|15.783470999999999|-90.23075899999999
2008|Colombia|Javier Ruiz|Aroma caramel , chocolate , honey , floral , nut , butter , sweet tomato  Flavor dark chocolate , nutty chocolate , nuts , tobacco , toast , papaya  Mouthfeel, round , creamy , mellow , clean finish , viscosity , syrup , winey , soft , grape , lively , lime , |85.37000274658203|85.86|0.4899972534179682|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2008/page/2/|4.570868|-74.297333
2014|Brazil|Edson Junior de Miranda|molasses passion fruit caramel almond, vanilla, raisins, jabuticaba Brazil fruit, tropical fruit, dulce de leche, butterscotch, delicate, lime, malic, cinnamon, caramel aftertaste, long lasting aftertaste, lingering, |86.4800033569336|85.85|0.6300033569335994|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2014/page/2/|-14.235004|-51.92528
2012|Guatemala|Agropecuaria Pacaybal S. A.|AROMA FLAVOR Hibiscus, Red apple, Berries, Pepper, Piney, Black tea , Cinnamon, Lemon, Lychee, Fruit, Wine, Peach, Brown sugar, Almond, Plum, Melon, White wine, Floral, Tangerine, Grape fruit, Green tea, Caramel Sweet Pea, Nutty, Dark chocolate , Fruit Orange, Floral, Caramel, Crisp, Clean, Lively, Bright, Smooth, Silky Complete, Syrupy, Smooth, Lingering, Persistent, Integrated, Well balanced, Harmonious, |88.25|85.85|2.4000000000000057|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2012/page/2/|15.783470999999999|-90.23075899999999
2012|Guatemala|Agricola La Tacita, S. A.|AROMA FLAVOR Red apple, Brown sugar Swiss chocolate, Soft, Vanilla, Cinnamon, Blueberry, Fruit, Peach, Aromatic, Almond Chocolate, Melon Caramel, Brownsugar Swiss chocolate, Sweet, , Vanilla Apricot, Orange, Caramel, Red apple, Malic, Citric, Lively, Bright, Fruit, Clean, Round, Creamy, Syrupy , Smooth, Delicate, Longlasting Well balanced, |86.87999725341797|85.85|1.0299972534179744|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2012/page/2/|15.783470999999999|-90.23075899999999
2012|Guatemala|Inversiones Mimosa, S. A.|AROMA Peach, Swiss chocolate, Brown sugar, Berries, Chocolate, Plum, Melon, Floral, Fruit, Mandarin, Peanut, Honey, Black tea, Peach, Tangerine, Caramel Vanilla, Floral , Fruit ,Berries, Sweet, Vanilla, Blueberry, Cinnamon, Brown sugar,Jasmine, sugarcane, Caramel, , Soft, Complex, Citric, Lemon, Fruit, , Juicy, Sweet, Honey, Caramel Smooth, Round Silky, Creamy, Syrupy ,Smooth, Delicate, Longlasting Integrated Harmonious, |88.9800033569336|85.85|3.1300033569335994|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2012/page/2/|15.783470999999999|-90.23075899999999
2012|Brazil|Antônio José Junqueira Ribeiro|caramel on break, orange, floral, honey, spices, dark sugar, milk chocolate, citric, juicy, lingering sweet aftertaste, aftertaste, vanilla, well balanced, |86.98999786376953|85.85|1.1399978637695372|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2012/page/3/|-14.235004|-51.92528
2015|Colombia|Jose Ricardo Sanchez Molina|Caramel, brown sugar, sweet cloves, honey, buttered toast, toffee, tea rose, blackberry, cherries, tangerine, raisin, Citric, malic, delicate, complex, transparent, clean, Creamy, eucalyptus, |88.25|85.85|2.4000000000000057|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2015/page/3/|4.570868|-74.297333
2012|El Salvador|Rafael Duch Martinez|citrus, caramel, tea, blueberry, clove, almond, mint, brisk, tangy, citric, lemon, malic, lingering tangy, clean, |86.56999969482422|85.85|0.7199996948242244|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2012/page/2/|13.794185|-88.89653
2014|Colombia|Leonid Ramirez Conde|floral, banana, jasmine, candy fruit, Caramel, jammy apricot, plum, blackberry, apricot, lime and grapefruit juice, complex, Body smooth, juice, |87.16999816894531|85.84|1.329998168945309|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2014|Colombia|Jaime Bolanos Lasso|floral green grape sweet chocolate, brown sugar, tropical fruits, zest, strawberry, delicate, sparling, classic profileBody silky, medium, full round, |86.45999908447266|85.84|0.6199990844726528|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2012|Brazil|Sebastião Raimundo Pereira|green apple, bergamot, apple blossom, chocolate, caramel, cocoa vanilla, bittersweet chocolate, orange, clear, shiny, firm, cherry, creamy, mouthfeel, consistent, solid, buttery, |86.27999877929688|85.84|0.4399987792968716|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2012/page/2/|-14.235004|-51.92528
2014|Burundi|Sogestal Kayanza|plum cherry, peach, apricot, minty, honey, chocolate, caramel, milk, black current, passion fruit, citric lively, lime crisp, juicy, creamy, fruity aftertaste, |86.7300033569336|85.84|0.8900033569335903|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2011|Rwanda|Ahorugereje Francois|Dark chocolate, grapefruit, honey, tea tree, Crisp, rounded acidity, cherry and apple acidity, Spicesmoke aftertaste, improves as cools, |86.3499984741211|85.84|0.5099984741210903|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2011/page/2/|-1.940278|29.873888
2013|Guatemala|Rosales Vasquez, Mauricio|clove, dark chocolate, honey, sweet, caramel, jasmine, orange, citric, fruit, grapes, apple, complex, clean, sweet, honey, dense and silky body, |87.9000015258789|85.83|2.0700015258789084|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2013/page/2/|15.783470999999999|-90.23075899999999
2009|El Salvador|Socorro Martinez De Zepeda|grapefruit tangerine, fruit compote, apple green apple, bittersweet chocolate, lively, Notes Buttery, creamy, |85.91000366210938|85.83|0.0800036621093767|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2009/page/2/|13.794185|-88.89653
2013|El Salvador|Eduardo Francisco de Jesús Castro Magaña|blue berry, honey, floral, caramel, toasted bread, cinnamon, sandal wood, apricot, baked apples, crisp, complex, citric, Body creamy, velvet, |86.05999755859375|85.83|0.2299975585937517|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2013/page/2/|13.794185|-88.89653
2010|Rwanda|Habiyakare Sylivestre|honey, butter, milk chocolate, cherry, guavas, figs, cedar wood, crisp, complex fruit, orange juice, star fruit, orange, Noteworthy sweet finish, soft balanced, |86.62000274658203|85.83|0.7900027465820328|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2010/page/2/|-1.940278|29.873888
2009|Guatemala|Herbert Pérez|fruit, cherry, chocolate, lime, pineapple, sweet glaze, green apple, lemon, Honey, sweet, clean, transparent, |86.98999786376953|85.83|1.159997863769533|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2009/page/2/|15.783470999999999|-90.23075899999999
